filename,width,height,class,xmin,ymin,xmax,ymax
Cross (169).png,120,120,Crosswalk,39,100,76,119
Cross (17).png,120,120,Crosswalk,8,113,119,120
Cross (17).png,120,120,Crosswalk,27,97,118,101
Cross (171).png,120,120,Crosswalk,0,19,15,117
Cross (171).png,120,120,Crosswalk,0,37,29,117
Cross (171).png,120,120,Crosswalk,0,48,40,119
Cross (171).png,120,120,Crosswalk,1,60,49,119
Cross (171).png,120,120,Crosswalk,0,73,67,120
Cross (171).png,120,120,Crosswalk,1,85,81,119
Cross (171).png,120,120,Crosswalk,0,98,99,119
Cross (171).png,120,120,Crosswalk,0,112,113,119
Cross (172).png,120,120,Crosswalk,0,78,13,82
Cross (172).png,120,120,Crosswalk,11,76,22,81
Cross (172).png,120,120,Crosswalk,20,76,32,80
Cross (172).png,120,120,Crosswalk,31,75,48,79
Cross (172).png,120,120,Crosswalk,110,104,119,119
Cross (172).png,120,120,Crosswalk,98,106,111,119
Cross (172).png,120,120,Crosswalk,91,114,119,119
Cross (172).png,120,120,Crosswalk,40,112,82,119
Cross (172).png,120,120,Crosswalk,105,88,119,93
Cross (172).png,120,120,Crosswalk,98,85,109,91
Cross (172).png,120,120,Crosswalk,97,82,101,86
Cross (172).png,120,120,Crosswalk,85,81,91,87
Cross (172).png,120,120,Crosswalk,89,81,93,83
Cross (172).png,120,120,Crosswalk,81,78,87,86
Cross (172).png,120,120,Crosswalk,76,77,82,84
Cross (172).png,120,120,Crosswalk,73,76,77,83
Cross (172).png,120,120,Crosswalk,69,75,74,82
Cross (172).png,120,120,Crosswalk,66,76,70,81
Cross (172).png,120,120,Crosswalk,61,76,67,80
Cross (173).png,120,120,Crosswalk,0,28,9,74
Cross (173).png,120,120,Crosswalk,6,21,17,62
Cross (173).png,120,120,Crosswalk,15,12,24,51
Cross (173).png,120,120,Crosswalk,23,5,32,43
Cross (173).png,120,120,Crosswalk,29,0,38,35
Cross (173).png,120,120,Crosswalk,35,0,43,26
Cross (173).png,120,120,Crosswalk,29,0,49,18
Cross (173).png,120,120,Crosswalk,47,0,55,12
Cross (173).png,120,120,Crosswalk,31,0,59,6
Cross (174).png,120,120,Crosswalk,0,71,18,98
Cross (174).png,120,120,Crosswalk,16,77,32,103
Cross (174).png,120,120,Crosswalk,31,83,46,109
Cross (174).png,120,120,Crosswalk,45,86,59,110
Cross (174).png,120,120,Crosswalk,58,90,94,110
Cross (176).png,120,120,Crosswalk,92,48,119,119
Cross (176).png,120,120,Crosswalk,71,39,96,95
Cross (176).png,120,120,Crosswalk,54,33,75,74
Cross (176).png,120,120,Crosswalk,45,27,58,68
Cross (176).png,120,120,Crosswalk,38,23,49,59
Cross (176).png,120,120,Crosswalk,29,23,41,56
Cross (176).png,120,120,Crosswalk,24,23,31,48
Cross (176).png,120,120,Crosswalk,18,25,56,40
Cross (176).png,120,120,Crosswalk,13,27,57,39
Cross (176).png,120,120,Crosswalk,8,26,56,35
Cross (177).png,120,120,Crosswalk,0,66,22,98
Cross (177).png,120,120,Crosswalk,19,61,40,96
Cross (177).png,120,120,Crosswalk,35,58,58,91
Cross (177).png,120,120,Crosswalk,54,54,77,83
Cross (177).png,120,120,Crosswalk,74,55,86,77
Cross (177).png,120,120,Crosswalk,81,58,94,76
Cross (177).png,120,120,Crosswalk,91,61,101,74
Cross (177).png,120,120,Crosswalk,99,62,107,71
Cross (177).png,120,120,Crosswalk,105,65,116,70
Cross (178).png,120,120,Crosswalk,1,84,23,93
Cross (178).png,120,120,Crosswalk,20,82,37,92
Cross (178).png,120,120,Crosswalk,35,82,51,90
Cross (178).png,120,120,Crosswalk,49,81,65,90
Cross (178).png,120,120,Crosswalk,63,80,78,88
Cross (178).png,120,120,Crosswalk,75,79,90,87
Cross (178).png,120,120,Crosswalk,88,79,101,86
Cross (178).png,120,120,Crosswalk,99,79,109,85
Cross (178).png,120,120,Crosswalk,108,79,119,86
Cross (179).png,120,120,Crosswalk,103,35,119,42
Cross (179).png,120,120,Crosswalk,94,33,104,39
Cross (179).png,120,120,Crosswalk,88,35,95,38
Cross (179).png,120,120,Crosswalk,82,32,89,37
Cross (179).png,120,120,Crosswalk,66,29,75,34
Cross (179).png,120,120,Crosswalk,61,28,68,33
Cross (179).png,120,120,Crosswalk,53,27,62,30
Cross (179).png,120,120,Crosswalk,47,25,54,29
Cross (179).png,120,120,Crosswalk,79,34,83,35
Cross (18).png,120,120,Crosswalk,0,88,84,101
Cross (18).png,120,120,Crosswalk,9,63,52,68
Cross (18).png,120,120,Crosswalk,66,67,85,73
Cross (18).png,120,120,Crosswalk,71,73,93,78
Cross (180).png,120,120,Crosswalk,1,90,12,119
Cross (180).png,120,120,Crosswalk,1,95,25,119
Cross (180).png,120,120,Crosswalk,1,99,38,119
Cross (180).png,120,120,Crosswalk,1,104,50,118
Cross (180).png,120,120,Crosswalk,1,108,68,119
Cross (180).png,120,120,Crosswalk,1,112,96,120
Cross (180).png,120,120,Crosswalk,1,117,107,119
Cross (180).png,120,120,Crosswalk,81,19,115,24
Cross (180).png,120,120,Crosswalk,67,20,97,28
Cross (180).png,120,120,Crosswalk,53,23,83,30
Cross (180).png,120,120,Crosswalk,41,25,69,33
Cross (180).png,120,120,Crosswalk,29,26,70,32
Cross (180).png,120,120,Crosswalk,37,31,62,35
Cross (180).png,120,120,Crosswalk,41,34,49,39
Cross (181).png,120,120,Crosswalk,1,50,74,59
Cross (181).png,120,120,Crosswalk,74,47,120,56
Cross (182).png,120,120,Crosswalk,1,49,28,71
Cross (182).png,120,120,Crosswalk,1,26,24,35
Cross (182).png,120,120,Crosswalk,14,30,46,41
Cross (184).png,120,120,Crosswalk,25,80,55,88
Cross (184).png,120,120,Crosswalk,49,84,77,92
Cross (184).png,120,120,Crosswalk,75,86,97,96
Cross (184).png,120,120,Crosswalk,92,92,120,104
Cross (184).png,120,120,Crosswalk,55,66,83,69
Cross (184).png,120,120,Crosswalk,41,68,57,71
Cross (184).png,120,120,Crosswalk,25,69,45,73
Cross (186).png,120,120,Crosswalk,15,82,120,102
Cross (189).png,120,120,Crosswalk,14,69,90,85
Cross (189).png,120,120,Crosswalk,56,61,120,68
Cross (189).png,120,120,Crosswalk,93,50,120,61
Cross (189).png,120,120,Crosswalk,20,104,120,120
Cross (190).png,120,120,Crosswalk,1,91,35,115
Cross (190).png,120,120,Crosswalk,26,78,79,99
Cross (190).png,120,120,Crosswalk,13,43,38,53
Cross (190).png,120,120,Crosswalk,34,50,59,60
Cross (191).png,120,120,Crosswalk,1,6,21,13
Cross (191).png,120,120,Crosswalk,1,33,22,65
Cross (191).png,120,120,Crosswalk,10,47,51,86
Cross (191).png,120,120,Crosswalk,52,77,119,119
Cross (191).png,120,120,Crosswalk,26,58,76,91
Cross (192).png,120,120,Crosswalk,12,64,42,74
Cross (192).png,120,120,Crosswalk,38,69,64,80
Cross (192).png,120,120,Crosswalk,61,74,86,85
Cross (192).png,120,120,Crosswalk,86,79,120,93
Cross (193).png,120,120,Crosswalk,1,95,120,103
Cross (194).png,120,120,Crosswalk,1,86,120,93
Cross (195).png,120,120,Crosswalk,2,58,55,63
Cross (195).png,120,120,Crosswalk,55,55,120,61
Cross (196).png,120,120,Crosswalk,72,39,120,54
Cross (196).png,120,120,Crosswalk,22,45,77,58
Cross (196).png,120,120,Crosswalk,1,93,65,120
Cross (196).png,120,120,Crosswalk,65,103,120,120
Cross (198).png,120,120,Crosswalk,1,12,31,27
Cross (198).png,120,120,Crosswalk,24,21,68,39
Cross (198).png,120,120,Crosswalk,1,71,91,104
Cross (199).png,120,120,Crosswalk,103,97,119,102
Cross (199).png,120,120,Crosswalk,53,94,104,100
Cross (199).png,120,120,Crosswalk,35,93,57,97
Cross (199).png,120,120,Crosswalk,1,108,71,116
Cross (199).png,120,120,Crosswalk,71,110,120,118
Cross (2).png,120,120,Crosswalk,0,56,20,118
Cross (2).png,120,120,Crosswalk,103,14,119,53
Cross (2).png,120,120,Crosswalk,18,47,37,111
Cross (2).png,120,120,Crosswalk,32,40,53,98
Cross (2).png,120,120,Crosswalk,47,33,68,89
Cross (2).png,120,120,Crosswalk,60,29,80,80
Cross (2).png,120,120,Crosswalk,74,22,92,72
Cross (2).png,120,120,Crosswalk,85,17,106,63
Cross (20).png,120,120,Crosswalk,2,83,81,87
Cross (20).png,120,120,Crosswalk,0,98,114,108
Cross (200).png,120,120,Crosswalk,1,40,41,60
Cross (200).png,120,120,Crosswalk,25,50,70,68
Cross (200).png,120,120,Crosswalk,48,61,105,79
Cross (200).png,120,120,Crosswalk,68,75,120,90
Cross (200).png,120,120,Crosswalk,98,91,120,108
Cross (202).png,120,120,Crosswalk,1,45,57,51
Cross (202).png,120,120,Crosswalk,59,41,120,48
Cross (203).png,120,120,Crosswalk,1,63,120,120
Cross (203).png,120,120,Crosswalk,28,41,120,64
Cross (206).png,120,120,Crosswalk,1,90,110,103
Cross (206).png,120,120,Crosswalk,68,70,100,80
Cross (206).png,120,120,Crosswalk,88,79,120,90
Cross (206).png,120,120,Crosswalk,10,61,34,64
Cross (207).png,120,120,Crosswalk,61,48,98,61
Cross (207).png,120,120,Crosswalk,95,53,120,67
Cross (208).png,120,120,Crosswalk,1,41,46,95
Cross (209).png,120,120,Crosswalk,99,65,120,120
Cross (209).png,120,120,Crosswalk,61,88,101,120
Cross (21).png,120,120,Crosswalk,0,1,23,12
Cross (21).png,120,120,Crosswalk,49,0,68,5
Cross (21).png,120,120,Crosswalk,0,28,23,73
Cross (21).png,120,120,Crosswalk,19,34,36,78
Cross (21).png,120,120,Crosswalk,34,40,60,94
Cross (21).png,120,120,Crosswalk,56,47,78,96
Cross (21).png,120,120,Crosswalk,75,58,119,117
Cross (210).png,120,120,Crosswalk,76,24,120,35
Cross (210).png,120,120,Crosswalk,96,17,120,24
Cross (210).png,120,120,Crosswalk,104,58,120,102
Cross (210).png,120,120,Crosswalk,74,65,116,94
Cross (211).png,120,120,Crosswalk,1,99,102,112
Cross (212).png,120,120,Crosswalk,24,21,70,25
Cross (212).png,120,120,Crosswalk,15,33,120,42
Cross (213).png,120,120,Crosswalk,61,74,120,82
Cross (213).png,120,120,Crosswalk,1,79,64,90
Cross (215).png,120,120,Crosswalk,2,62,45,82
Cross (215).png,120,120,Crosswalk,31,71,72,92
Cross (215).png,120,120,Crosswalk,59,78,102,101
Cross (215).png,120,120,Crosswalk,80,85,120,113
Cross (218).png,120,120,Crosswalk,1,83,36,99
Cross (218).png,120,120,Crosswalk,34,90,61,109
Cross (218).png,120,120,Crosswalk,59,100,87,119
Cross (218).png,120,120,Crosswalk,88,109,120,120
Cross (219).png,120,120,Crosswalk,1,35,101,50
Cross (22).png,120,120,Crosswalk,0,67,18,80
Cross (22).png,120,120,Crosswalk,15,66,30,76
Cross (22).png,120,120,Crosswalk,29,63,44,73
Cross (22).png,120,120,Crosswalk,41,61,54,70
Cross (22).png,120,120,Crosswalk,51,58,65,68
Cross (22).png,120,120,Crosswalk,62,57,74,66
Cross (22).png,120,120,Crosswalk,72,56,89,64
Cross (22).png,120,120,Crosswalk,85,53,98,62
Cross (22).png,120,120,Crosswalk,96,52,109,60
Cross (22).png,120,120,Crosswalk,107,51,119,58
Cross (220).png,120,120,Crosswalk,58,46,120,55
Cross (220).png,120,120,Crosswalk,1,57,18,96
Cross (220).png,120,120,Crosswalk,13,50,35,78
Cross (220).png,120,120,Crosswalk,34,50,51,64
Cross (223).png,120,120,Crosswalk,1,101,79,111
Cross (224).png,120,120,Crosswalk,1,39,120,80
Cross (225).png,120,120,Crosswalk,41,90,79,102
Cross (225).png,120,120,Crosswalk,78,94,120,110
Cross (225).png,120,120,Crosswalk,40,74,59,80
Cross (225).png,120,120,Crosswalk,60,73,78,77
Cross (225).png,120,120,Crosswalk,79,71,98,74
Cross (226).png,120,120,Crosswalk,1,43,18,83
Cross (226).png,120,120,Crosswalk,3,52,42,103
Cross (226).png,120,120,Crosswalk,41,68,77,93
Cross (227).png,120,120,Crosswalk,1,64,51,75
Cross (227).png,120,120,Crosswalk,46,59,89,68
Cross (227).png,120,120,Crosswalk,88,53,120,63
Cross (228).png,120,120,Crosswalk,1,69,17,88
Cross (228).png,120,120,Crosswalk,17,65,37,83
Cross (228).png,120,120,Crosswalk,36,59,61,75
Cross (228).png,120,120,Crosswalk,53,53,85,64
Cross (228).png,120,120,Crosswalk,78,47,103,57
Cross (228).png,120,120,Crosswalk,101,41,120,50
Cross (229).png,120,120,Crosswalk,2,61,91,82
Cross (229).png,120,120,Crosswalk,79,52,120,74
Cross (230).png,120,120,Crosswalk,1,27,28,48
Cross (230).png,120,120,Crosswalk,22,35,53,60
Cross (230).png,120,120,Crosswalk,45,43,75,71
Cross (230).png,120,120,Crosswalk,68,57,120,89
Cross (231).png,120,120,Crosswalk,25,110,120,120
Cross (236).png,120,120,Crosswalk,64,45,104,79
Cross (236).png,120,120,Crosswalk,34,54,76,97
Cross (236).png,120,120,Crosswalk,1,62,54,120
Cross (237).png,120,120,Crosswalk,1,74,19,106
Cross (237).png,120,120,Crosswalk,19,69,62,91
Cross (237).png,120,120,Crosswalk,41,53,120,68
Cross (237).png,120,120,Crosswalk,60,67,97,79
Cross (239).png,120,120,Crosswalk,1,46,112,56
Cross (240).png,120,120,Crosswalk,55,68,120,80
Cross (240).png,120,120,Crosswalk,11,37,40,46
Cross (240).png,120,120,Crosswalk,1,42,23,52
Cross (243).png,120,120,Crosswalk,1,45,44,74
Cross (243).png,120,120,Crosswalk,40,40,83,59
Cross (243).png,120,120,Crosswalk,80,29,120,44
Cross (244).png,120,120,Crosswalk,1,20,34,37
Cross (244).png,120,120,Crosswalk,21,26,59,46
Cross (244).png,120,120,Crosswalk,47,32,90,58
Cross (244).png,120,120,Crosswalk,78,42,120,64
Cross (245).png,120,120,Crosswalk,7,86,45,99
Cross (245).png,120,120,Crosswalk,44,96,98,113
Cross (248).png,120,120,Crosswalk,1,17,30,34
Cross (248).png,120,120,Crosswalk,22,26,53,41
Cross (248).png,120,120,Crosswalk,1,79,94,118
Cross (249).png,120,120,Crosswalk,1,82,79,90
Cross (249).png,120,120,Crosswalk,82,85,120,98
Cross (249).png,120,120,Crosswalk,102,96,120,120
Cross (25).png,120,120,Crosswalk,36,99,112,107
Cross (25).png,120,120,Crosswalk,17,88,53,95
Cross (25).png,120,120,Crosswalk,29,84,59,92
Cross (25).png,120,120,Crosswalk,41,81,65,87
Cross (25).png,120,120,Crosswalk,50,77,72,83
Cross (25).png,120,120,Crosswalk,62,74,79,80
Cross (25).png,120,120,Crosswalk,70,72,88,76
Cross (25).png,120,120,Crosswalk,12,93,46,98
Cross (250).png,120,120,Crosswalk,1,85,31,107
Cross (250).png,120,120,Crosswalk,30,80,59,95
Cross (250).png,120,120,Crosswalk,56,71,93,88
Cross (250).png,120,120,Crosswalk,91,66,120,81
Cross (251).png,120,120,Crosswalk,1,62,38,76
Cross (251).png,120,120,Crosswalk,36,65,72,82
Cross (251).png,120,120,Crosswalk,69,71,102,88
Cross (251).png,120,120,Crosswalk,99,74,120,93
Cross (252).png,120,120,Crosswalk,2,49,39,64
Cross (252).png,120,120,Crosswalk,13,34,45,46
Cross (253).png,120,120,Crosswalk,14,18,47,30
Cross (253).png,120,120,Crosswalk,46,23,68,36
Cross (253).png,120,120,Crosswalk,66,30,91,40
Cross (253).png,120,120,Crosswalk,90,36,120,48
Cross (255).png,120,120,Crosswalk,1,80,111,91
Cross (256).png,120,120,Crosswalk,1,67,71,77
Cross (256).png,120,120,Crosswalk,67,62,120,74
Cross (257).png,120,120,Crosswalk,37,69,83,82
Cross (257).png,120,120,Crosswalk,72,60,117,71
Cross (257).png,120,120,Crosswalk,7,96,52,119
Cross (257).png,120,120,Crosswalk,50,105,92,120
Cross (258).png,120,120,Crosswalk,1,36,20,51
Cross (258).png,120,120,Crosswalk,19,41,51,53
Cross (258).png,120,120,Crosswalk,1,61,31,74
Cross (258).png,120,120,Crosswalk,25,55,66,68
Cross (259).png,120,120,Crosswalk,6,46,48,67
Cross (259).png,120,120,Crosswalk,42,53,82,78
Cross (259).png,120,120,Crosswalk,77,63,120,87
Cross (261).png,120,120,Crosswalk,39,53,91,101
Cross (261).png,120,120,Crosswalk,67,47,120,87
Cross (262).png,120,120,Crosswalk,1,91,25,104
Cross (262).png,120,120,Crosswalk,23,89,59,98
Cross (262).png,120,120,Crosswalk,56,84,98,94
Cross (262).png,120,120,Crosswalk,97,80,120,91
Cross (263).png,120,120,Crosswalk,33,69,111,73
Cross (263).png,120,120,Crosswalk,2,91,120,101
Cross (265).png,120,120,Crosswalk,1,91,56,120
Cross (265).png,120,120,Crosswalk,31,80,86,108
Cross (265).png,120,120,Crosswalk,63,65,120,93
Cross (267).png,120,120,Crosswalk,1,70,17,97
Cross (267).png,120,120,Crosswalk,16,63,36,86
Cross (267).png,120,120,Crosswalk,36,55,53,80
Cross (267).png,120,120,Crosswalk,51,49,75,68
Cross (267).png,120,120,Crosswalk,72,37,97,57
Cross (267).png,120,120,Crosswalk,95,23,120,45
Cross (268).png,120,120,Crosswalk,1,27,46,59
Cross (268).png,120,120,Crosswalk,18,53,72,88
Cross (268).png,120,120,Crosswalk,47,66,120,120
Cross (27).png,120,120,Crosswalk,5,101,80,108
Cross (27).png,120,120,Crosswalk,42,90,83,92
Cross (27).png,120,120,Crosswalk,102,92,107,100
Cross (27).png,120,120,Crosswalk,93,92,99,101
Cross (271).png,120,120,Crosswalk,1,101,31,119
Cross (271).png,120,120,Crosswalk,25,95,85,108
Cross (271).png,120,120,Crosswalk,1,76,20,85
Cross (271).png,120,120,Crosswalk,18,79,38,87
Cross (271).png,120,120,Crosswalk,36,81,66,89
Cross (273).png,120,120,Crosswalk,1,49,24,59
Cross (273).png,120,120,Crosswalk,1,68,10,80
Cross (273).png,120,120,Crosswalk,11,66,32,76
Cross (274).png,120,120,Crosswalk,1,74,30,95
Cross (274).png,120,120,Crosswalk,30,79,69,101
Cross (274).png,120,120,Crosswalk,68,84,120,109
Cross (276).png,120,120,Crosswalk,1,57,70,62
Cross (276).png,120,120,Crosswalk,1,115,120,120
Cross (276).png,120,120,Crosswalk,95,63,120,74
Cross (277).png,120,120,Crosswalk,1,48,23,72
Cross (277).png,120,120,Crosswalk,22,42,52,63
Cross (277).png,120,120,Crosswalk,51,37,85,54
Cross (277).png,120,120,Crosswalk,83,28,115,46
Cross (279).png,120,120,Crosswalk,1,95,120,103
Cross (279).png,120,120,Crosswalk,27,81,97,86
Cross (28).png,120,120,Crosswalk,64,66,117,76
Cross (28).png,120,120,Crosswalk,52,68,104,81
Cross (28).png,120,120,Crosswalk,41,71,91,85
Cross (28).png,120,120,Crosswalk,31,74,78,90
Cross (28).png,120,120,Crosswalk,19,77,70,94
Cross (28).png,120,120,Crosswalk,13,79,57,98
Cross (28).png,120,120,Crosswalk,0,81,10,94
Cross (280).png,120,120,Crosswalk,1,52,54,68
Cross (280).png,120,120,Crosswalk,51,55,98,75
Cross (280).png,120,120,Crosswalk,95,62,120,80
Cross (281).png,120,120,Crosswalk,1,70,53,92
Cross (281).png,120,120,Crosswalk,51,78,120,104
Cross (282).png,120,120,Crosswalk,7,70,58,120
Cross (282).png,120,120,Crosswalk,57,93,120,120
Cross (282).png,120,120,Crosswalk,34,13,67,24
Cross (282).png,120,120,Crosswalk,64,8,106,16
Cross (282).png,120,120,Crosswalk,104,4,120,11
Cross (283).png,120,120,Crosswalk,36,60,94,67
Cross (283).png,120,120,Crosswalk,26,90,120,110
Cross (284).png,120,120,Crosswalk,10,32,110,55
Cross (284).png,120,120,Crosswalk,27,54,120,76
Cross (284).png,120,120,Crosswalk,49,75,120,93
Cross (284).png,120,120,Crosswalk,77,94,120,120
Cross (285).png,120,120,Crosswalk,1,64,25,93
Cross (285).png,120,120,Crosswalk,23,57,65,80
Cross (285).png,120,120,Crosswalk,1,12,36,30
Cross (285).png,120,120,Crosswalk,29,19,58,38
Cross (285).png,120,120,Crosswalk,51,27,79,41
Cross (288).png,120,120,Crosswalk,1,80,33,90
Cross (289).png,120,120,Crosswalk,44,67,110,70
Cross (289).png,120,120,Crosswalk,60,60,91,64
Cross (29).png,120,120,Crosswalk,0,83,34,103
Cross (29).png,120,120,Crosswalk,32,79,67,97
Cross (29).png,120,120,Crosswalk,64,76,90,90
Cross (29).png,120,120,Crosswalk,97,58,112,61
Cross (29).png,120,120,Crosswalk,87,57,99,61
Cross (29).png,120,120,Crosswalk,76,56,89,60
Cross (29).png,120,120,Crosswalk,66,55,77,58
Cross (29).png,120,120,Crosswalk,53,53,67,57
Cross (290).png,120,120,Crosswalk,1,28,120,52
Cross (292).png,120,120,Crosswalk,27,67,120,90
Cross (292).png,120,120,Crosswalk,24,48,65,61
Cross (292).png,120,120,Crosswalk,58,41,98,49
Cross (292).png,120,120,Crosswalk,92,33,120,42
Cross (293).png,120,120,Crosswalk,1,20,46,41
Cross (293).png,120,120,Crosswalk,38,27,84,54
Cross (293).png,120,120,Crosswalk,79,39,120,66
Cross (294).png,100,100,Crosswalk,1,32,100,41
Cross (295).png,100,100,Crosswalk,23,18,84,26
Cross (295).png,100,100,Crosswalk,1,68,80,100
Cross (295).png,100,100,Crosswalk,37,48,94,85
Cross (295).png,100,100,Crosswalk,75,37,100,50
Cross (297).png,100,100,Crosswalk,1,21,57,40
Cross (297).png,100,100,Crosswalk,85,36,100,72
Cross (297).png,100,100,Crosswalk,63,38,85,58
Cross (299).png,100,100,Crosswalk,12,50,37,63
Cross (299).png,100,100,Crosswalk,39,44,70,53
Cross (299).png,100,100,Crosswalk,52,29,63,33
Cross (299).png,100,100,Crosswalk,64,32,81,37
Cross (30).png,120,120,Crosswalk,0,84,84,94
Cross (30).png,120,120,Crosswalk,63,75,115,85
Cross (30).png,120,120,Crosswalk,58,69,103,80
Cross (30).png,120,120,Crosswalk,51,65,92,73
Cross (30).png,120,120,Crosswalk,41,59,83,68
Cross (301).png,100,100,Crosswalk,1,90,50,100
Cross (301).png,100,100,Crosswalk,34,83,76,96
Cross (301).png,100,100,Crosswalk,60,74,100,83
Cross (303).png,100,100,Crosswalk,1,51,23,83
Cross (303).png,100,100,Crosswalk,25,47,50,69
Cross (303).png,100,100,Crosswalk,47,36,78,51
Cross (303).png,100,100,Crosswalk,74,29,100,41
Cross (304).png,100,100,Crosswalk,1,28,32,49
Cross (304).png,100,100,Crosswalk,24,34,69,56
Cross (305).png,100,100,Crosswalk,1,59,100,100
Cross (305).png,100,100,Crosswalk,25,44,100,61
Cross (306).png,100,100,Crosswalk,1,29,39,100
Cross (306).png,100,100,Crosswalk,40,31,63,73
Cross (306).png,100,100,Crosswalk,60,30,93,52
Cross (307).png,100,100,Crosswalk,49,81,100,100
Cross (307).png,100,100,Crosswalk,29,63,64,76
Cross (307).png,100,100,Crosswalk,49,56,78,64
Cross (308).png,100,100,Crosswalk,1,28,25,41
Cross (308).png,100,100,Crosswalk,22,34,46,49
Cross (308).png,100,100,Crosswalk,42,40,68,58
Cross (308).png,100,100,Crosswalk,65,47,100,65
Cross (309).png,100,100,Crosswalk,1,35,28,55
Cross (309).png,100,100,Crosswalk,23,29,65,46
Cross (309).png,100,100,Crosswalk,53,21,100,37
Cross (31).png,120,120,Crosswalk,0,99,25,116
Cross (31).png,120,120,Crosswalk,22,96,42,111
Cross (31).png,120,120,Crosswalk,40,93,60,106
Cross (31).png,120,120,Crosswalk,56,91,84,102
Cross (310).png,100,100,Crosswalk,1,55,29,69
Cross (310).png,100,100,Crosswalk,24,47,55,58
Cross (310).png,100,100,Crosswalk,54,41,85,50
Cross (310).png,100,100,Crosswalk,81,35,100,42
Cross (311).png,100,100,Crosswalk,1,80,41,92
Cross (311).png,100,100,Crosswalk,41,75,78,83
Cross (312).png,100,100,Crosswalk,1,57,100,62
Cross (312).png,100,100,Crosswalk,50,37,88,40
Cross (313).png,100,100,Crosswalk,1,48,19,59
Cross (313).png,100,100,Crosswalk,18,54,57,68
Cross (314).png,100,100,Crosswalk,75,44,100,66
Cross (314).png,100,100,Crosswalk,52,50,79,66
Cross (315).png,100,100,Crosswalk,1,42,22,54
Cross (315).png,100,100,Crosswalk,24,35,74,44
Cross (315).png,100,100,Crosswalk,11,18,27,25
Cross (315).png,100,100,Crosswalk,26,23,53,29
Cross (316).png,100,100,Crosswalk,13,24,56,37
Cross (316).png,100,100,Crosswalk,44,26,69,42
Cross (317).png,100,100,Crosswalk,1,12,100,66
Cross (319).png,100,100,Crosswalk,1,7,42,20
Cross (319).png,100,100,Crosswalk,42,11,100,29
Cross (32).png,120,120,Crosswalk,1,55,72,63
Cross (320).png,100,100,Crosswalk,41,39,86,51
Cross (320).png,100,100,Crosswalk,58,51,100,72
Cross (320).png,100,100,Crosswalk,80,70,100,99
Cross (320).png,100,100,Crosswalk,1,31,30,37
Cross (321).png,100,100,Crosswalk,14,67,37,72
Cross (321).png,100,100,Crosswalk,37,70,58,75
Cross (321).png,100,100,Crosswalk,60,72,93,79
Cross (322).png,100,100,Crosswalk,1,52,41,68
Cross (322).png,100,100,Crosswalk,41,57,100,72
Cross (324).png,100,100,Crosswalk,1,60,31,74
Cross (324).png,100,100,Crosswalk,20,66,47,83
Cross (324).png,100,100,Crosswalk,38,71,57,100
Cross (324).png,100,100,Crosswalk,58,74,88,100
Cross (326).png,100,100,Crosswalk,1,65,100,73
Cross (327).png,100,100,Crosswalk,1,39,100,57
Cross (328).png,100,100,Crosswalk,1,78,17,100
Cross (328).png,100,100,Crosswalk,17,88,53,100
Cross (328).png,100,100,Crosswalk,53,94,80,100
Cross (33).png,120,120,Crosswalk,0,100,71,105
Cross (33).png,120,120,Crosswalk,0,93,26,96
Cross (330).png,100,100,Crosswalk,1,27,34,42
Cross (330).png,100,100,Crosswalk,31,35,66,46
Cross (330).png,100,100,Crosswalk,63,39,100,55
Cross (331).png,100,100,Crosswalk,33,78,83,84
Cross (334).png,100,100,Crosswalk,1,45,35,95
Cross (334).png,100,100,Crosswalk,33,37,65,81
Cross (334).png,100,100,Crosswalk,62,32,100,65
Cross (334).png,100,100,Crosswalk,11,11,35,20
Cross (334).png,100,100,Crosswalk,31,13,61,26
Cross (334).png,100,100,Crosswalk,58,18,89,29
Cross (335).png,100,100,Crosswalk,1,41,28,62
Cross (335).png,100,100,Crosswalk,28,32,55,49
Cross (335).png,100,100,Crosswalk,54,27,77,40
Cross (335).png,100,100,Crosswalk,78,20,98,31
Cross (336).png,100,100,Crosswalk,1,88,100,100
Cross (336).png,100,100,Crosswalk,65,74,100,88
Cross (336).png,100,100,Crosswalk,1,21,15,24
Cross (336).png,100,100,Crosswalk,54,17,71,21
Cross (336).png,100,100,Crosswalk,85,18,100,24
Cross (337).png,100,100,Crosswalk,1,53,100,92
Cross (340).png,100,100,Crosswalk,1,36,22,65
Cross (340).png,100,100,Crosswalk,21,37,59,58
Cross (340).png,100,100,Crosswalk,53,35,93,48
Cross (342).png,100,100,Crosswalk,1,43,85,51
Cross (344).png,100,100,Crosswalk,2,62,44,79
Cross (344).png,100,100,Crosswalk,43,56,73,73
Cross (344).png,100,100,Crosswalk,73,54,100,67
Cross (345).png,100,100,Crosswalk,1,46,34,65
Cross (345).png,100,100,Crosswalk,32,40,60,59
Cross (345).png,100,100,Crosswalk,58,36,97,49
Cross (346).png,100,100,Crosswalk,1,32,22,44
Cross (346).png,100,100,Crosswalk,20,25,45,36
Cross (346).png,100,100,Crosswalk,44,18,73,28
Cross (346).png,100,100,Crosswalk,28,4,43,15
Cross (346).png,100,100,Crosswalk,41,7,67,18
Cross (347).png,100,100,Crosswalk,29,28,65,41
Cross (347).png,100,100,Crosswalk,67,33,100,49
Cross (348).png,100,100,Crosswalk,1,8,25,17
Cross (348).png,100,100,Crosswalk,23,10,54,20
